l1,b,t,x,a,func,time
52.31812103833013,126.77978992309811,7.148570941329709,2.826294816923366,2.0,4.076260039917737e-12,0.9941964149475098
74.12518562014903,129.58702477721562,4.020669637611348,3.5969625643235807,2.0,-3.308464598919475e-14,0.8227660655975342
67.14114753695925,23.656244743992303,5.101008959668421,2.97107940396346,3.0,0.15126456075456493,2.1733438968658447
6.403143822699731,100.40795841851228,9.956011980608872,4.410220897755183,2.0,-4.440892098500626e-16,0.21210670471191406
75.82302462868174,56.08353687867369,7.317843685005963,3.6939471813283173,5.0,0.0630173933385995,5.868939399719238
59.10995829313176,135.12359243637084,6.42077505246542,2.0620570897159505,1.0,-1.620791941146153e-14,0.9558322429656982
30.126765951571233,68.3120398809229,4.584613504684311,4.0362844916687575,5.0,3.765141579219941e-05,0.6885900497436523
3.1011751469749993,96.10017228937748,7.600110582720278,4.586472934795541,2.0,3.552713678800501e-15,0.18592143058776855
86.55272369789456,21.98554424998286,8.652892204080892,3.0975497114445525,1.0,0.05087788323933337,2.487485885620117
47.27490886654668,34.93013962215392,6.987471048752778,2.579840288412958,5.0,0.2062051370380043,2.9103012084960938
71.88239240658031,45.03379449496174,3.2432806497758526,3.4859531056381403,3.0,0.0024752097444169737,1.2181706428527832
87.88128002554816,137.661183894472,7.513242943216534,4.846836317920734,4.0,1.832298815840147e-08,2.3260228633880615
71.41294836112026,116.994711091757,4.234521625545033,4.90410887951929,4.0,6.146099445594189e-12,1.0500030517578125
92.10986675838745,109.38846063465766,9.834184448937265,4.364143522035342,5.0,0.002668659423019018,14.675712823867798
39.496340400074395,58.343948154897504,9.731108889531203,4.795818765891054,2.0,4.0973927627909766e-08,0.9724640846252441
80.09087709852282,108.10008842573579,9.632809361825567,4.703131486874774,2.0,1.8658268052110704e-12,2.076948881149292
44.46210560507606,68.26786681355838,1.1643664121687392,3.443084688615832,2.0,-2.2204460097756345e-16,0.19061565399169922
93.55867217045211,121.96709881221666,2.201070675528236,1.3941377646390052,4.0,0.006445222000701824,1.0568881034851074
87.88666603380416,122.72825671256004,8.535071669751751,4.320456772917728,4.0,1.7421671960414914e-05,2.7163572311401367
9.745430973087721,130.94337230391497,0.9954830624924016,4.074208423260977,1.0,4.440892098500626e-16,0.22356438636779785
13.59688602006689,78.36736970113158,4.84660216080822,3.369914231935409,2.0,3.2196467737416414e-15,0.21406149864196777
21.698694123313732,2.5536261750712494,3.0492717054314857,2.6015263655472647,1.0,0.2977542123278108,0.5613322257995605
96.5480138898203,146.0985572249234,6.417059652312798,3.5626947707131875,5.0,0.00012873260208679408,4.474538564682007
43.616186662742926,61.61312178540507,5.124383540136237,3.79592458965679,5.0,0.0034695753771220397,1.851395845413208
62.6648290866804,25.775508086431252,1.7353758784373274,2.8872172439526267,1.0,5.963759230132028e-06,0.4366261959075928
30.10261984255054,133.8635144978362,6.815110953295305,3.01789840287976,3.0,2.080883212513849e-13,0.7251887321472168
50.72429838290595,121.24223006536494,8.432312131346615,3.756474493055707,5.0,7.177972294956662e-05,2.716395616531372
38.58662588449025,147.20314825268068,2.4799320567071126,4.7278917896329204,5.0,-5.329070518199706e-15,0.2129809856414795
35.091048877018004,138.3512515520804,9.649480033120108,4.152409902512758,5.0,5.5789995044163206e-08,1.850987434387207
58.50741074053635,9.631563433566948,8.35584711322317,2.9708658787464897,3.0,0.36892585540693357,4.96856951713562
58.425179297019895,117.42094729834358,9.51328487800436,2.938974526549533,2.0,1.5811940332796238e-08,1.4717650413513184
90.4201770847775,32.18049461780958,5.618188450751655,3.745546638502843,3.0,0.06968426381755344,3.3506529331207275
68.19821366349666,94.03562338854775,8.752923119040187,2.4598273918675266,5.0,0.0541007895399598,6.999014377593994
92.8945601200017,107.31154624625138,6.355037010095699,2.4294871963654034,5.0,0.031849946664964324,6.1573426723480225
85.64005663967556,93.11299539183487,4.019543975089153,3.9439911071025717,3.0,5.1641356999589854e-08,1.4201722145080566
99.09896448688151,31.18563554922631,5.85504760461947,1.3342092721824121,2.0,0.273421859861055,2.575035333633423
67.12735421625182,77.04947299159033,0.7820435526017055,3.8457129256967386,5.0,1.0685068358936294e-10,0.3190586566925049
16.309962197106977,149.92891931627565,7.187601659535547,3.372697071522757,1.0,6.661338147750939e-16,0.4518442153930664
86.06375331162683,106.2409210401605,1.368514483874853,4.441510874862623,3.0,-9.9920072215941e-15,0.3587379455566406
96.46329473090614,149.05093913992354,9.20411957584301,4.521683187346432,1.0,2.7200464103316335e-14,1.201251745223999
90.46959845122366,3.6299385477530755,7.898051061264331,4.4057571936102695,3.0,0.43347958974928674,11.495403051376343
56.91075034743235,8.016249527426627,2.752123024880709,4.401567798147639,4.0,0.2687342661748997,0.9124195575714111
71.38170201741993,116.57448850249625,0.33377137288700287,3.4238365409365814,5.0,4.6236570128144194e-11,0.27995753288269043
21.11249836755983,40.11619643674094,1.4177248815126986,4.354493173322943,5.0,3.905289467603477e-07,0.26959657669067383
83.16079302733542,37.87406163251563,5.345901003638537,3.267919462521747,4.0,0.10562855109244239,2.353315830230713
57.35323523512847,108.33193288883639,1.5352155382789168,4.115939077461977,2.0,3.552713678800501e-15,0.25403785705566406
28.49574619862052,70.30482139910345,8.519736567004259,3.1985171830256913,3.0,6.248929534999342e-05,0.9180810451507568
6.346057714522935,42.61193074306611,3.453451380086874,3.711230967773336,3.0,1.532826006742079e-12,0.20605134963989258
85.39424884226801,4.334932270643216,4.10470885603986,1.0017272502899779,1.0,0.44787481188844624,3.058201551437378
98.98060149215813,19.763364794208783,1.5308691545282416,2.720592123674108,4.0,0.17101041593018887,0.8893191814422607
8.851809310972836,25.267167027337774,6.181422760842661,4.897907296042051,3.0,1.2816663659699647e-05,0.23370099067687988
80.0595321257502,63.499283207618966,6.527577515652704,2.6396729154259098,2.0,0.0024319267063227182,2.0939600467681885
41.046182734590886,80.38995092343731,5.213800433536724,4.406597905768823,1.0,-9.769962616701378e-15,0.68461012840271
15.076537445280957,0.7806995854974297,1.1545252140845397,4.3135616079644805,4.0,0.4121106825114211,0.17731070518493652
29.38912468190622,10.877192955259417,8.229642286676862,4.4755289104291975,3.0,0.20207835400435517,1.3885798454284668
76.87918872773446,86.59296123557743,4.450876508604359,3.8170355862951237,1.0,-3.3084646133814664e-14,0.8491098880767822
87.27670246282014,36.55227775285465,8.841491734799716,4.179942100154233,4.0,0.12072115807470865,4.6593077182769775
4.419006112954338,12.91371936331956,8.39428497547818,1.0756282366746284,2.0,0.3510830013413689,0.2691211700439453
61.453252853180864,6.887665355757577,9.605583239247649,1.1495561282465223,5.0,0.4829097361246333,19.012007236480713
4.49402434960362,67.01592251523087,7.3893769576047195,2.411191829517802,3.0,9.315542469345716e-11,0.21103954315185547
71.84404774485162,3.710342527965449,0.8852531282669385,2.016591420516746,3.0,0.388167811418229,0.46871519088745117
33.09541460190075,60.718121250251315,4.228869444764571,1.486129598788243,1.0,2.025165378163309e-06,0.44786953926086426
88.0905307247358,19.087520562697907,0.2709057441329521,1.7996630386034527,5.0,0.10648148052684783,0.46057581901550293
98.06357568433395,93.27792251042949,6.642054839961055,4.061210702056622,2.0,6.9809942328076974e-09,1.7259528636932373
50.5420373648044,133.01561346037448,6.251182562680487,2.324039104922489,1.0,2.664535259897398e-15,0.7989063262939453
99.85089453757764,58.62507306324464,7.608829711839279,4.869930683435694,2.0,2.8339382167837545e-05,2.016315460205078
30.9670053476339,44.25816796334546,3.6122488726637436,4.384845836236391,3.0,9.565929565642505e-07,0.1393430233001709
7.69707047054119,67.71269330473795,8.419113354943178,4.025661796562469,1.0,-2.220446049250313e-16,0.41931653022766113
59.976280879660074,25.5136808847178,8.400262951885637,4.440436079234707,2.0,0.025461252673109655,1.9170665740966797
3.1377762175317736,50.38968425156285,1.101647318244272,2.8548218996733055,1.0,1.1102230246251565e-16,0.0767831802368164
19.73848564284194,83.75144409655363,9.42232135625758,4.832395121672202,5.0,3.373301691768202e-07,0.9001622200012207
40.79361356169908,81.3243989251315,2.3000839351064717,4.691969066611603,5.0,1.1822847144760492e-10,0.3829822540283203
61.04671229673415,16.427991354094836,1.4396253063062703,4.480430876740711,4.0,0.0456908301930949,0.4761838912963867
15.619899101356472,14.633002176938136,3.4055177269707917,3.8344894803687826,4.0,0.05507621202315671,0.4369316101074219
4.243582472120422,111.3143455290163,7.8673899511010115,4.696936323730488,2.0,-1.1102230246251565e-16,0.19776535034179688
86.77790339277223,123.26467616366213,6.522226773377298,4.517719365012008,2.0,-8.875468223169221e-16,1.5078063011169434
31.383051991609168,59.20900902597241,5.92678445863822,4.336558086652294,4.0,4.6490336133299875e-05,0.547382116317749
95.8659426408455,2.865110527408193,6.996297290330649,4.813028885799783,1.0,0.35877222814442405,2.31164288520813
89.66596414276016,43.6955721762701,3.1324039566190565,4.27330619001868,3.0,0.0011058813114909498,1.4153318405151367
37.77892394121827,86.91298854967629,0.9902437515590479,3.389726208292808,1.0,-3.3306690738754696e-16,0.36455488204956055
46.040963284590475,68.72708117545798,2.4308660456254616,4.05997031172375,2.0,-3.9966925606728205e-15,0.24499177932739258
52.00729845925639,27.97725814646805,1.776115690594341,2.3912461136072745,3.0,0.029404999867827127,0.5364491939544678
64.38887183877269,12.69309216983392,4.024247549406415,2.357711576957131,1.0,0.11306215294888088,1.3846805095672607
59.56502384019705,73.26212729436567,5.672070378470382,4.479094567238924,3.0,7.449910647611483e-07,1.3232228755950928
55.92610620153905,104.53797989639723,5.060409089321622,4.595116623270011,5.0,5.26574146758167e-07,1.665201187133789
62.0126135445262,13.553642131654176,9.991924913369827,4.898609002742425,5.0,0.3236101515759947,7.160501480102539
94.06212554239633,29.74510879905582,8.381975765255925,4.711938533048606,2.0,0.025423956812972853,3.3013601303100586
50.70268159456598,143.73714792276107,7.136256277337,4.033206067455998,4.0,1.4524366102666065e-10,1.1771647930145264
43.119155343093276,126.93946025484837,4.634145359484586,1.3651608589184736,5.0,0.02119101986088228,1.8631367683410645
72.03112521441383,110.04441723945207,5.9898334846743495,3.8632746767330612,5.0,0.0001859475267631647,2.771803140640259
23.763561946478408,72.94324029753051,3.9264237144777967,4.834216034916441,2.0,-2.2204460492503067e-16,0.23521828651428223
30.10868611741494,73.59544907521317,9.893930083641031,4.600101802168584,1.0,-1.3766765505351933e-14,0.7417187690734863
97.77973164486353,27.223441610776632,8.142187585434115,3.850745631340992,1.0,0.006530435369415562,2.085481643676758
52.1127293281206,102.76484036851244,9.883230087506375,3.7478974435592205,3.0,2.1299132957983e-06,2.215418577194214
54.84304676868622,29.599663219074124,9.447613639780371,2.5516745608291456,3.0,0.19658220844269397,3.2817015647888184
1.145748636421906,43.477298623074276,7.780266357701763,2.237801320223973,4.0,5.989088730654816e-08,0.07692503929138184
41.5210343803882,76.30135674264244,9.41672768276199,1.163361422064944,2.0,0.06389570555199406,1.635167121887207
57.99652137970656,31.368914445081103,4.512086140494863,4.77943948035322,3.0,0.005448302975113908,1.452409267425537
2.0052890304599336,78.77626811837489,4.978370337210897,4.2890503849386565,1.0,5.551115123125783e-16,0.2163407802581787
61.57979413062568,65.14482154089765,3.7566034622117153,1.9369830446438865,5.0,0.07900999602996085,2.2299487590789795
63.21805352961154,134.53521783701137,8.349559767607916,3.593109922512923,2.0,3.540558438791408e-15,1.3784492015838623
6.008051062772301,34.82047301775473,0.8370643514347487,0.8252335244811437,5.0,0.022934308260492507,0.07997608184814453
62.7341109010956,23.159523207984112,9.56809273798182,2.489221195642338,4.0,0.3228065991811877,3.5064077377319336
46.62504296967078,0.45706527205885417,1.1446827300910278,4.489415902036329,5.0,0.46877254834260723,0.6096343994140625
67.92813980381086,86.33695707315981,0.9158242581253051,4.315082807938818,2.0,-6.217248937900877e-15,0.21430349349975586
35.257698304104736,73.81265495590665,8.651641749939868,3.830234165472501,1.0,5.107026288001905e-15,0.7567477226257324
70.6950249365899,0.7990649139602957,1.681958053330529,2.920214285862822,4.0,0.4739777478132188,1.0385022163391113
73.80342892520343,62.2473156711318,2.9771886585671945,4.317670016028439,3.0,6.501349854199358e-07,0.7851123809814453
2.218246899080989,94.21122256501475,5.683549053184647,4.876232657054855,5.0,5.995204332975845e-15,0.35178256034851074
6.057680364579731,85.6977146591597,7.364915920874414,3.675555167889762,3.0,6.661338156185138e-16,0.22889304161071777
67.60203094873768,12.935844979300454,8.99627781416498,1.1176885154064093,4.0,0.46456424550677033,9.61651873588562
96.33055803862574,116.87878972444845,4.848720306909215,0.9489404266971286,3.0,0.09634006086062927,3.085955858230591
25.112227818347023,93.78922456479701,9.153473555232157,1.2806816459901516,5.0,0.12386033378917138,2.199342966079712
45.63121296363792,39.480795346707495,8.569129439868393,4.880929752419274,3.0,0.0038437541348974712,2.35846209526062
59.267187566648914,50.178105104088054,4.212399281850553,4.024901032201977,5.0,0.012892002616640192,2.174712896347046
32.00253857480065,60.794134815196564,9.719452944277592,4.689004597153444,1.0,1.887379482586302e-15,0.782259464263916
36.39550893399569,17.122985017671105,1.4001978417411831,2.1773743651701043,3.0,0.07827125109760234,0.34218668937683105
31.26706611969108,45.8802063855189,0.6557900477358558,2.833059805426693,5.0,5.319983128045087e-06,0.2690162658691406
36.915397527695404,93.71962142209743,5.077795919771214,4.407690039775824,4.0,4.876782961245782e-10,0.5510237216949463
59.56215058575365,8.879927018975597,6.588906275440914,4.784449727253222,1.0,0.07621004264551619,1.7690646648406982
30.040397336558932,122.63287564729167,4.274220213400209,3.2719817880636244,4.0,1.7934823690361882e-12,0.4086449146270752
37.716034132891686,48.41424867100188,6.043688758961413,1.0446809499295346,2.0,0.13571616278540263,0.7706029415130615
77.2273412444121,105.09192256616787,2.5332030619870194,4.733815303283645,1.0,-7.993605777301127e-15,0.6206974983215332
2.692120500933004,5.0370147060753325,7.435743477025692,3.0127462725929557,3.0,0.22262708135030593,0.29093050956726074
56.92580020705822,117.34519347600077,7.258808928811619,4.51038857537241,4.0,2.4917423782477784e-08,1.434622049331665
73.51731816785096,80.78710112742338,1.7556182877058757,2.072513993849607,2.0,5.204572734865261e-08,0.2513136863708496
31.001669541009303,119.68152877848811,8.05095903903201,4.414191722043152,5.0,9.17789556198195e-09,1.4349086284637451
22.2537842793191,124.41668311440863,9.729266050162979,4.69577153406267,2.0,-4.6629367034256575e-15,0.5088150501251221
80.38076703949133,101.96172731128799,4.041016264495326,4.482140685500989,2.0,-8.437684399197793e-15,0.8842365741729736
23.869517689784193,72.63412551722278,0.5011494068919398,3.3586830277005855,1.0,8.881784197001252e-16,0.20243430137634277
18.739434091794195,24.277378336427475,8.73665616317132,4.4811915417063055,1.0,1.1363597858156615e-07,0.45801758766174316
43.52343205328209,111.59074763184871,9.762294506978538,1.8999750592510383,4.0,0.018507255400882727,2.363253116607666
69.80664066748498,91.94182299387145,8.394702269995014,3.1369599523476976,3.0,0.0005697405143013759,3.801687002182007
10.184169263187147,89.243085089018,4.697443243066626,3.6145612056103538,5.0,9.71124238018313e-13,0.2947549819946289
32.196598462126445,25.75997128669949,7.784988649677463,4.755177606539213,5.0,0.09175229629290232,2.1761844158172607
33.375365044867536,56.55293606465465,9.252702181912142,2.033763973221106,5.0,0.1517515558372417,2.8748221397399902
83.35388915573088,105.10874881566514,4.794195781991678,4.759874422362813,1.0,-4.8405723873656825e-14,0.976832389831543
43.843073256138695,19.013885616740865,9.892526066144631,4.620958823981836,1.0,0.0028406552385011555,1.8811869621276855
85.55351939848865,140.60079608459702,5.434524627206767,4.897938007562424,1.0,-1.1102230246251565e-14,1.0050411224365234
16.928423255643498,74.42120897401033,0.7121882655699829,3.3976383101891092,5.0,1.2212481132647435e-15,0.3386874198913574
33.671023504488076,13.562707405659186,1.0543105031254585,2.4563089851309985,1.0,0.00046241358742318725,0.11696434020996094
65.02323762924948,27.680695791874264,3.3373389156000433,2.7067431656246295,3.0,0.08215465916411718,1.2352080345153809
88.48982719212887,148.75730740603774,9.568365303636368,4.672417121420627,2.0,1.2434554897316883e-14,0.9918680191040039
45.11021842852225,28.683240168548007,3.507177941656212,4.888843179080809,3.0,0.001264355870123917,0.739877462387085
22.50278427228848,112.69443375763134,4.949023852885141,4.4225163531748946,4.0,-7.993545829443085e-15,0.2896692752838135
12.091932471028644,62.55572903230005,1.8075216357245283,3.842070953635751,3.0,-1.1435297153321719e-14,0.08526492118835449
52.962762830839324,121.38902686023266,6.851760787812882,2.991187499384795,4.0,3.182246688459332e-05,1.1565725803375244
19.08038058514959,38.474474772177025,8.522105255723545,4.682511658247737,3.0,9.304665077491718e-05,0.5903081893920898
80.67772376254574,131.9371587491066,3.936673742215533,4.74701510276236,3.0,-1.8207642456903248e-14,1.39023756980896
83.84763790282256,15.504198955747844,4.288745524937502,1.3931231125496693,3.0,0.3878888872528041,2.2408251762390137
18.358631330525576,28.592587936659903,4.968392022600097,2.5370811054444777,1.0,3.337094053595493e-06,0.15581965446472168
27.859214201651262,18.191340505954784,5.197714559397006,4.67918266236233,1.0,5.846094942332112e-06,0.4467661380767822
80.72264181669536,114.8180605486817,9.470931172965644,4.7074471307250345,3.0,4.4978694573129885e-08,3.6368367671966553
64.19372564966531,17.55240429034813,5.780932827496324,3.1413132140972664,5.0,0.3128594604433751,3.4355661869049072
80.6257841135055,132.78416758516303,4.158092428147077,2.946647937188642,2.0,5.898289698264305e-15,0.924793004989624
34.52828048875983,139.28860625931833,6.112554985924228,3.657800346841616,4.0,9.11020140910487e-13,0.6634352207183838
12.96891377961068,55.03634336140482,8.695210567191872,4.0210314214589875,4.0,1.3387016284076988e-05,0.27967286109924316
29.194289087055335,85.0125697986645,1.70765710696537,1.4336150100424616,4.0,0.00029547980978601756,0.2000565528869629
79.38619244841648,127.6016608123215,7.825451221051207,4.688060325987381,5.0,1.4047890179974819e-05,4.647298097610474
27.11744939142524,129.65657068909678,7.351750544724464,4.007068848775919,5.0,5.033663420087239e-10,1.0217161178588867
34.63542806668535,26.76237272515309,9.357751722148212,4.576391873117741,4.0,0.07706240640158622,1.7665600776672363
41.69056958734896,128.89618338427914,0.24440173562949363,2.641394353259656,4.0,-4.440892098500626e-16,0.20049738883972168
41.97711837912519,102.86690357672457,2.2253552768269316,4.888936285840646,1.0,1.6653345369377348e-15,0.4570915699005127
40.95221164490599,54.721713351443455,9.107854802097702,4.5301489467149,4.0,0.0033156163248666466,1.856616497039795
92.06123829876306,66.974140316345,2.3668075056757565,3.2835630040631982,4.0,0.0007933865920913285,0.6874256134033203
15.599785893835916,111.98556491176858,2.4466616973375697,4.864723465970368,5.0,-5.773159728050814e-15,0.2980949878692627
0.466179458314564,91.3912053782464,2.3956143363801887,4.426181114856748,1.0,4.440892098500626e-16,0.0841987133026123
94.32678359191088,30.11924511682158,2.2772862763357162,4.694306882003179,1.0,1.27544074843639e-09,0.6607925891876221
87.9978251626048,141.1943837032291,1.8137672283220219,0.7717632621337733,4.0,0.039022838948286724,0.8667311668395996
98.69136550287956,125.30509442342256,3.0092394943668754,0.919454187206874,1.0,1.2186709711344647e-05,0.7471745014190674
43.43523126756511,88.77880129624855,2.3404892099388963,4.513699881396007,2.0,6.8833827526759706e-15,0.255328893661499
95.01611663830228,129.3254932843285,4.887942484101522,3.088561572214708,1.0,-1.8429702208777558e-14,1.023019790649414
92.73772144113384,44.81617699093892,6.001229005465777,3.952536128482453,5.0,0.09391630907600695,6.052074193954468
22.209073627232122,115.01451021998484,0.9064777344967567,2.056608835130576,5.0,1.8547667048762472e-10,0.30396461486816406
74.55230091264191,58.89095151069248,5.792688427447122,4.906860025768095,5.0,0.00730187483942367,4.369714736938477
83.66986792786453,147.47758533584434,7.907413750200324,3.90836271513871,5.0,4.589298985214753e-05,4.803756475448608
66.29872005284906,18.895070779716473,1.7262608965663673,4.674396830333242,3.0,0.011760710006814045,0.44208788871765137
51.90149766457534,76.29191870351872,3.4071820577222334,1.168727904735829,1.0,1.7600921560175943e-05,0.45668673515319824
28.90418361415047,105.14196351570547,5.46696308373525,3.830021873132403,4.0,7.507873388894566e-11,0.494351863861084
34.106871403533304,12.193590288436173,3.069309064665461,1.0120417914297422,5.0,0.430593559839975,1.4363353252410889
22.74663363511199,72.4375000207082,6.146724529374405,4.76647845071385,3.0,1.363134876820459e-13,0.5105745792388916
6.806762410686229,43.538937118060474,8.88005877792305,3.7136653467948184,5.0,0.0003796328039835262,0.47555088996887207
58.86777190190862,82.52519134314628,3.040705237468393,1.096726232388895,2.0,0.006238406990871132,0.6926350593566895
28.70111772417747,100.5827000171147,5.200894459645028,1.2003657405027468,4.0,0.02644614337958536,0.8922874927520752
81.01918790082182,35.5280265089594,4.082753514799275,4.019102311299503,5.0,0.08346955890736854,2.9727630615234375
4.50768100853598,49.087377720261685,4.767822382473098,1.1884434826616914,2.0,3.132917313775129e-05,0.06093549728393555
90.36092818003421,54.43783407202954,8.698727382483082,2.291564053550453,5.0,0.2309348073995658,11.194161653518677
69.37056072972548,90.83082792661743,5.9565232499842,3.6786898076330115,1.0,-5.773159717807553e-15,0.9967966079711914
92.38547995572421,97.08984528719967,9.11293755048988,3.8923854564327836,2.0,2.570927261380983e-07,2.1976003646850586
89.65671649840485,49.36984367674573,2.3326372349699476,4.1445262443676825,5.0,0.006606868326562623,1.7302100658416748
89.9674836023798,38.24886039947341,8.797447766583625,4.24089220289206,5.0,0.15795990035066015,11.368237733840942
57.69534040194515,44.52608821358795,9.793514473485326,3.4203574609435985,2.0,0.007083483116308712,2.4276742935180664
1.3144496687112928,91.49724328437166,2.2811835820516957,4.236451297663553,2.0,3.3306690738754696e-16,0.1742854118347168
74.52982673109616,80.480420257887,3.499975127785219,2.065442959838835,1.0,1.2083740032269662e-10,0.6717779636383057
17.182159053673708,69.0964164535582,7.6219391856811205,2.9245029116673398,4.0,0.00017033167005534063,0.414949893951416
29.988806872849317,41.55022269205753,3.815666586805281,4.620510534763923,2.0,1.4101342977407737e-10,0.2403247356414795
66.28961043048281,117.71059091948385,0.13920222837967233,2.027830623732637,3.0,-2.1094237467877974e-15,0.20047926902770996
52.496413541582484,80.53542773867906,0.2094900366760033,2.5894292520653095,2.0,6.661338147750939e-16,0.1694200038909912
41.37504477295772,23.428236200477297,4.564172481585623,2.7225757753400033,1.0,0.0015094593479652411,1.0497715473175049
93.90424632510897,72.4099888158952,7.005804651984344,3.832019927361712,3.0,0.0014089975230258168,4.30550479888916
61.21639096259125,143.94392315840273,7.703916658352128,0.014324335870329996,4.0,0.7591940154208354,10.88793396949768
34.135265741799515,117.05219871355972,2.081968019456837,0.5354372638650338,4.0,0.08426237692769176,0.44965410232543945
25.247484424703103,1.1789074470859473,2.448468035733491,3.7701316942901606,1.0,0.3435539420639215,0.5578763484954834
86.16647164596671,110.4636295117174,7.386689060278097,2.112306822110967,3.0,0.006091138377818603,4.591529846191406
47.71974966790632,19.61266676465982,0.2462760019898047,4.380143034950316,3.0,3.625498334653695e-08,0.07586169242858887
78.23251117867837,53.61763676138735,1.4172237360755258,4.614089501065946,1.0,-3.1086244689504383e-15,0.45038628578186035
35.1841630196595,0.3748873573360123,4.071966838345467,4.130610199781785,1.0,0.456279919874054,1.4755160808563232
19.733367206320928,60.10340521219881,3.6499589849023186,4.4137606695532465,5.0,2.0971900996716642e-07,0.32732725143432617
53.4637040552777,22.953114562221565,0.41645336081832074,3.4985652015500066,1.0,6.239815905372482e-15,0.11063194274902344
81.68108472169229,88.09260521652891,1.668529703757684,0.7836776807716461,1.0,0.00012914133134967888,0.4508481025695801
17.130226075244394,97.78073312311362,7.941708680783709,3.6901175103007144,1.0,6.994405055138486e-15,0.45981574058532715
79.16719188821229,23.000354836668546,1.8757649761069717,3.4166825034570003,1.0,2.389800681372842e-05,0.44638538360595703
92.1766511273632,42.20611955058029,6.011275048511527,4.180830135130485,3.0,0.018856876697269764,3.729896068572998
80.60510391629137,149.09966071996163,8.421173690208521,1.8487547204839965,2.0,2.8590928381906035e-05,1.7431204319000244
82.34987625535808,7.136571053941804,2.8730006205038716,2.6199568987837556,5.0,0.4135670390126083,3.2160933017730713
0.7504720147709087,95.9443693786018,8.742068724555985,4.649414475668985,5.0,-1.6653345369377348e-15,0.3116569519042969
62.86072103000827,104.02308726378783,5.1202178028208465,2.8575010546842723,3.0,4.165844724518742e-06,1.3043198585510254
86.25545680543598,86.57449216858826,3.7558198870914206,3.577964069994164,1.0,-6.4392935421689895e-15,0.8368113040924072
4.993185219532947,66.32575531236941,7.9346488520192295,4.846224995108649,3.0,2.3314683517150865e-15,0.23002409934997559
27.139703369333322,108.2955361066608,7.404862804875476,2.924761732413986,1.0,-1.0436096431476471e-14,0.6460590362548828
26.858611120349984,77.14055449466656,2.45135690318222,1.9555026167782037,4.0,9.817710335893493e-05,0.22515296936035156
52.72661784266831,39.790341392649864,9.894776356326007,4.429420064480465,1.0,3.0005695488090263e-07,0.990908145904541
42.29840044004683,133.0198440704634,0.09519538001611538,4.100109321423091,5.0,-2.6645352591003757e-15,0.23308444023132324
47.29000130527925,46.1486723950166,0.30084519366881946,4.218434689827612,4.0,2.8897978983286216e-15,0.19855618476867676
77.64976607227774,99.93023414913156,3.3385946913504494,0.7194848186492289,1.0,0.0027803255160804524,1.3647215366363525
0.18086497263791745,101.19789689035365,1.0011333590964677,3.605492180573519,4.0,2.498001805406602e-16,0.07891297340393066
5.48335893097931,138.28726567608194,1.4876562440958163,0.08112667920562533,2.0,0.33339377117739954,0.05912375450134277
12.686328624326626,78.74892594466952,4.331174541618133,2.7457316329291697,5.0,1.603146706011408e-06,0.2962362766265869
12.462623454506172,82.95552622032707,4.508439193292263,4.4380443603976545,3.0,1.3322676295512976e-15,0.261430025100708
6.841668846318827,65.17125563996883,0.6944405249019425,1.0018895081773405,5.0,2.4298596599660723e-05,0.07978510856628418
